symbol,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
TXNRD2,253,-0.29,0.15,-1.9,1.22,0.73
ENOPH1,823,0.16,0.09,1.9,1.22,0.73
SNHG1,708,-0.36,0.19,-1.9,1.22,0.73
KHNYN,1340,-0.28,0.15,-1.9,1.22,0.73
RBM18,786,0.13,0.07,1.9,1.22,0.73
PRKRA,567,0.15,0.08,1.9,1.22,0.73
TMEM182,74,0.46,0.24,1.9,1.22,0.73
KPNA2,548,0.36,0.19,1.9,1.22,0.72
EPS15L1,521,-0.14,0.08,-1.9,1.22,0.72
MEAF6,1470,0.16,0.08,1.9,1.22,0.72
ZNF232,100,0.28,0.15,1.9,1.22,0.72
IL13RA1,2096,-0.46,0.24,-1.9,1.22,0.72
SRRT,1108,-0.38,0.2,-1.9,1.22,0.72
TSPAN17,545,0.14,0.08,1.9,1.21,0.72
CCDC93,527,-0.34,0.18,-1.9,1.21,0.72
NDUFA6,1095,0.24,0.13,1.9,1.21,0.72
ARHGDIB,26085,0.12,0.06,1.9,1.21,0.72
ITGAE,290,0.32,0.17,1.9,1.21,0.72
ANKLE2,1065,-0.27,0.14,-1.9,1.21,0.72
CFAP298,459,0.2,0.11,1.9,1.21,0.72
SCARB1,156,-0.37,0.2,-1.9,1.21,0.72
CD38,543,0.68,0.37,1.9,1.21,0.72
EBAG9,613,0.15,0.08,1.9,1.21,0.72
MTDH,3831,-0.13,0.07,-1.9,1.21,0.72
TMEM181,585,-0.21,0.11,-1.9,1.21,0.72
PRPF39,443,-0.36,0.19,-1.9,1.21,0.72
ANKMY1,175,-0.44,0.23,-1.9,1.21,0.72
CNIH1,2017,0.24,0.13,1.9,1.21,0.72
ZNF41,283,-0.24,0.13,-1.9,1.21,0.72
ZNF558,212,-0.36,0.19,-1.9,1.21,0.72
TCEA1,3258,0.19,0.1,1.9,1.21,0.72
CABP5,89,-0.95,0.51,-1.9,1.21,0.72
TTLL11,78,-0.3,0.16,-1.9,1.21,0.72
DCTN6,401,0.18,0.1,1.9,1.21,0.72
HLA.F.AS1,158,0.44,0.24,1.9,1.21,0.72
CEP152,106,-0.41,0.22,-1.9,1.21,0.72
SIRT5,275,0.23,0.12,1.9,1.21,0.72
MVD,215,-0.24,0.13,-1.9,1.21,0.72
ZBTB43,262,-0.36,0.19,-1.9,1.21,0.72
ACAT2,486,0.26,0.14,1.9,1.21,0.72
TOM1,668,-0.23,0.13,-1.9,1.21,0.72
CCSAP,454,-0.28,0.15,-1.9,1.21,0.72
EOLA1,278,0.21,0.11,1.9,1.21,0.72
USPL1,574,-0.24,0.13,-1.9,1.21,0.72
FAM76B,553,-0.3,0.16,-1.9,1.21,0.72
TRAP1,447,-0.22,0.12,-1.9,1.21,0.72
TTC28.AS1,244,0.2,0.11,1.9,1.21,0.72
PDPR2P.1,80,-0.67,0.36,-1.9,1.2,0.72
KALRN,69,-0.47,0.25,-1.9,1.2,0.72
LYRM9,146,0.3,0.16,1.9,1.2,0.72
FZD3,83,0.63,0.34,1.9,1.2,0.72
ETV3,613,-0.19,0.1,-1.9,1.2,0.72
KIN,314,0.24,0.13,1.9,1.2,0.72
TXNL4A,974,0.19,0.1,1.9,1.2,0.72
PRORP,936,0.29,0.16,1.9,1.2,0.72
BANP,168,-0.27,0.14,-1.9,1.2,0.71
DOT1L,242,-0.35,0.19,-1.9,1.2,0.71
KLHL8,649,-0.24,0.13,-1.9,1.2,0.71
S1PR1.DT,93,0.54,0.29,1.9,1.2,0.71
GNB4,1232,-0.39,0.21,-1.9,1.2,0.71
CINP,436,0.23,0.13,1.9,1.2,0.71
PRKD2,829,0.21,0.11,1.9,1.2,0.71
SPRING1,987,0.23,0.13,1.9,1.2,0.71
DDIAS,99,-0.38,0.2,-1.9,1.2,0.71
GPSM3,5170,0.1,0.05,1.9,1.2,0.71
CYB5B,1520,0.19,0.1,1.9,1.2,0.71
C1GALT1,1238,0.17,0.09,1.9,1.2,0.71
LINC00665,94,0.59,0.32,1.9,1.2,0.71
ZNF626,165,0.44,0.24,1.9,1.2,0.71
VEGFB,340,0.33,0.18,1.9,1.2,0.71
ZNF767P.1,82,-0.8,0.43,-1.9,1.2,0.71
MRTO4,430,0.21,0.11,1.9,1.2,0.71
NFKB1,1632,-0.15,0.08,-1.9,1.2,0.71
C8orf76,277,0.25,0.14,1.9,1.2,0.71
ABHD14A,149,0.34,0.19,1.9,1.2,0.71
MEGF8,143,-0.37,0.2,-1.9,1.2,0.71
LTBR,623,-0.52,0.28,-1.9,1.19,0.71
TMEM175,167,-0.37,0.2,-1.9,1.19,0.71
VPS45,578,-0.14,0.08,-1.9,1.19,0.71
METTL6,213,0.26,0.14,1.9,1.19,0.71
UNC93B1,946,-0.39,0.21,-1.9,1.19,0.71
ILKAP,441,0.16,0.09,1.9,1.19,0.71
ELP5,459,0.26,0.14,1.9,1.19,0.71
VIL1,164,-0.52,0.28,-1.9,1.19,0.71
SEC13,1182,0.15,0.08,1.9,1.19,0.71
LYAR,777,0.32,0.17,1.9,1.19,0.71
CRNKL1,710,0.28,0.15,1.9,1.19,0.71
REPS1,701,-0.15,0.08,-1.9,1.19,0.71
BRD9,456,-0.24,0.13,-1.8,1.19,0.71
BRAT1,317,-0.21,0.11,-1.8,1.19,0.71
F8A3,173,2.09,1.13,1.8,1.19,0.71
COPRS,171,0.29,0.16,1.8,1.19,0.71
TELO2,224,-0.48,0.26,-1.8,1.19,0.71
PPRC1,230,-0.22,0.12,-1.8,1.19,0.71
SDHD,2485,0.17,0.09,1.8,1.19,0.71
NPHP3,166,-0.57,0.31,-1.8,1.19,0.71
DMXL2,1335,-0.64,0.35,-1.8,1.19,0.71
RNF14,815,0.22,0.12,1.8,1.19,0.71
SNX6,2773,0.16,0.08,1.8,1.19,0.71
CMTR1,915,-0.27,0.15,-1.8,1.19,0.71
C1orf122,137,0.22,0.12,1.8,1.19,0.71
REPIN1,737,-0.21,0.11,-1.8,1.19,0.71
ITGB3,2066,-0.89,0.48,-1.8,1.19,0.71
CAPN10,145,-0.65,0.35,-1.8,1.19,0.71
PDZK1IP1,109,-1.05,0.57,-1.8,1.19,0.71
LINC01011,98,-0.49,0.26,-1.8,1.19,0.71
FCN1,25421,-0.46,0.25,-1.8,1.19,0.71
SSBP4,724,0.24,0.13,1.8,1.19,0.71
NT5C3B,220,0.38,0.21,1.8,1.19,0.71
PGM3,239,-0.4,0.22,-1.8,1.19,0.71
MAF,787,0.37,0.2,1.8,1.19,0.71
STIMATE.MUSTN1,78,-0.86,0.47,-1.8,1.19,0.71
NUDC,1302,0.14,0.08,1.8,1.18,0.71
MGAT1,4165,-0.2,0.11,-1.8,1.18,0.71
TATDN1,456,0.19,0.1,1.8,1.18,0.71
ATRX,1537,-0.18,0.1,-1.8,1.18,0.71
THAP11,954,0.15,0.08,1.8,1.18,0.71
ATXN2,243,-0.34,0.18,-1.8,1.18,0.71
COQ10B,668,0.18,0.1,1.8,1.18,0.7
RBM41,253,-0.33,0.18,-1.8,1.18,0.7
CYBRD1,1027,-0.46,0.25,-1.8,1.18,0.7
TASOR2,500,-0.22,0.12,-1.8,1.18,0.7
MSTO1,167,-0.36,0.2,-1.8,1.18,0.7
AQP3,1503,0.52,0.28,1.8,1.18,0.7
ZBTB7A,1165,-0.17,0.09,-1.8,1.18,0.7
BCCIP,926,0.14,0.08,1.8,1.18,0.7
POP5,296,0.19,0.1,1.8,1.18,0.7
HOOK3,1075,-0.31,0.17,-1.8,1.18,0.7
CCPG1,2092,-0.26,0.14,-1.8,1.18,0.7
TRBV11.2,67,0.59,0.32,1.8,1.18,0.7
RP9,178,0.3,0.16,1.8,1.18,0.7
FUNDC1,229,0.21,0.12,1.8,1.18,0.7
LPCAT2,901,-0.48,0.26,-1.8,1.18,0.7
HDGF,2919,-0.18,0.1,-1.8,1.18,0.7
CTSO,1269,-0.23,0.12,-1.8,1.18,0.7
XRCC6,6649,0.15,0.08,1.8,1.18,0.7
UROD,562,0.2,0.11,1.8,1.18,0.7
CLASRP,366,-0.78,0.42,-1.8,1.18,0.7
GPATCH2,159,-0.28,0.15,-1.8,1.18,0.7
P4HB.AS1,229,0.21,0.12,1.8,1.18,0.7
SH3KBP1,3465,-0.17,0.09,-1.8,1.18,0.7
TSR2,932,0.16,0.09,1.8,1.18,0.7
SOCS7,222,-0.36,0.2,-1.8,1.18,0.7
POLR2J,738,0.19,0.1,1.8,1.18,0.7
HMG20A,572,-0.2,0.11,-1.8,1.18,0.7
SUPT20H,830,-0.18,0.1,-1.8,1.18,0.7
SLC9A8,254,-0.31,0.17,-1.8,1.18,0.7
NLN,363,-0.37,0.2,-1.8,1.18,0.7
SNRPD3,1893,0.18,0.1,1.8,1.17,0.7
R3HCC1,392,0.12,0.07,1.8,1.17,0.7
SQSTM1,2609,-0.18,0.1,-1.8,1.17,0.7
RSKR,52,-0.88,0.48,-1.8,1.17,0.7
ANAPC7,658,0.13,0.07,1.8,1.17,0.7
PCYT1A,1202,-0.27,0.15,-1.8,1.17,0.7
MRPL53,472,0.22,0.12,1.8,1.17,0.7
KHDRBS1,4039,0.09,0.05,1.8,1.17,0.7
BET1,465,0.28,0.15,1.8,1.17,0.7
C1QB,94,1,0.55,1.8,1.17,0.7
SLC39A3,341,0.23,0.13,1.8,1.17,0.7
SMIM7,789,0.18,0.1,1.8,1.17,0.7
STN1,785,0.15,0.08,1.8,1.17,0.7
ACCS,104,-0.82,0.45,-1.8,1.17,0.7
AK3,850,0.21,0.12,1.8,1.17,0.7
TMEM219,1159,0.26,0.14,1.8,1.17,0.7
CYP2S1,152,-0.5,0.28,-1.8,1.17,0.7
COX19,420,-0.33,0.18,-1.8,1.17,0.7
SMPD3,104,-0.72,0.39,-1.8,1.17,0.7
RBMS2,221,-0.42,0.23,-1.8,1.17,0.7
APH1A,2756,0.13,0.07,1.8,1.17,0.7
CCNT2.AS1,83,0.41,0.22,1.8,1.17,0.7
CALM1,13704,0.21,0.11,1.8,1.17,0.7
SOD2,5398,-0.34,0.19,-1.8,1.17,0.7
TBCEL,344,-0.21,0.11,-1.8,1.17,0.7
FGD3,1623,-0.17,0.09,-1.8,1.17,0.7
SNUPN,374,0.17,0.09,1.8,1.17,0.7
GCC1,471,0.18,0.1,1.8,1.17,0.7
ISCA1,1057,0.18,0.1,1.8,1.17,0.7
RTP4,283,0.43,0.23,1.8,1.17,0.7
THOC2,1092,-0.21,0.11,-1.8,1.17,0.69
CLINT1,2146,-0.11,0.06,-1.8,1.17,0.69
SEMA4C,213,-0.36,0.2,-1.8,1.17,0.69
CLK2,491,-0.4,0.22,-1.8,1.17,0.69
ADA2,6476,-0.31,0.17,-1.8,1.17,0.69
NHLRC2,323,-0.22,0.12,-1.8,1.16,0.69
ZNF500,100,-0.32,0.18,-1.8,1.16,0.69
JUN,750,1.12,0.62,1.8,1.16,0.69
TCF20,630,-0.27,0.15,-1.8,1.16,0.69
NPL,743,-0.4,0.22,-1.8,1.16,0.69
CDC25B,2361,0.28,0.16,1.8,1.16,0.69
PAN3,1087,-0.2,0.11,-1.8,1.16,0.69
PARP6,418,-0.42,0.23,-1.8,1.16,0.69
PPP2CB,849,-0.19,0.1,-1.8,1.16,0.69
KLC1,826,-0.21,0.12,-1.8,1.16,0.69
ARL6IP4,2691,0.2,0.11,1.8,1.16,0.69
MGRN1,679,-0.2,0.11,-1.8,1.16,0.69
CUTALP.1,724,0.5,0.28,1.8,1.16,0.69
SC5D,362,0.16,0.09,1.8,1.16,0.69
ENPP5,126,0.53,0.29,1.8,1.16,0.69
POLR2D,568,0.18,0.1,1.8,1.16,0.69
DUSP23,231,0.31,0.17,1.8,1.16,0.69
TGFA,71,-0.39,0.21,-1.8,1.16,0.69
OXR1,911,-0.12,0.07,-1.8,1.16,0.69
TSPAN5,287,0.41,0.23,1.8,1.16,0.69
TIFAB,76,-0.55,0.3,-1.8,1.16,0.69
CETN2,462,0.26,0.14,1.8,1.16,0.69
RARG,188,-0.23,0.13,-1.8,1.16,0.69
SLC25A40,794,-0.18,0.1,-1.8,1.16,0.69
SHC1,1113,-0.14,0.08,-1.8,1.16,0.69
CCDC71,255,0.17,0.09,1.8,1.16,0.69
MAPK3,702,-0.17,0.1,-1.8,1.16,0.69
ZGPAT,388,-0.21,0.11,-1.8,1.16,0.69
PISD,596,-0.37,0.21,-1.8,1.16,0.69
OXCT1,719,0.33,0.18,1.8,1.16,0.69
ZNF143,532,0.2,0.11,1.8,1.16,0.69
ZNRF1,97,-0.43,0.24,-1.8,1.16,0.69
CAPN1,2230,-0.14,0.08,-1.8,1.15,0.69
ST3GAL1,1724,-0.28,0.15,-1.8,1.15,0.69
SLC25A19,172,0.24,0.13,1.8,1.15,0.69
CTNNA1,1824,-0.33,0.18,-1.8,1.15,0.69
YEATS2,378,-0.29,0.16,-1.8,1.15,0.69
FASN,306,-0.34,0.19,-1.8,1.15,0.69
LINC00294,122,-0.25,0.14,-1.8,1.15,0.69
PTAR1,748,-0.28,0.16,-1.8,1.15,0.69
PTPN11,1746,-0.15,0.08,-1.8,1.15,0.68
KLRG1,943,0.49,0.27,1.8,1.15,0.68
PIP4P2,419,-0.33,0.18,-1.8,1.15,0.68
DBI,1966,0.26,0.15,1.8,1.15,0.68
IGHV4.39,179,0.93,0.51,1.8,1.15,0.68
SNX8,220,0.3,0.17,1.8,1.15,0.68
DCAF5,1161,-0.18,0.1,-1.8,1.15,0.68
RABGAP1,716,-0.15,0.08,-1.8,1.15,0.68
RNF38,1322,-0.16,0.09,-1.8,1.15,0.68
PRPF38A,1456,0.15,0.08,1.8,1.15,0.68
DENND5A,1812,-0.32,0.18,-1.8,1.15,0.68
ABCF3,566,-0.23,0.13,-1.8,1.15,0.68
PSMB10,1952,0.21,0.12,1.8,1.15,0.68
ZNF286A,185,0.32,0.18,1.8,1.15,0.68
LGALS3BP,576,0.42,0.24,1.8,1.15,0.68
TMEM63B,119,-0.39,0.22,-1.8,1.15,0.68
MTARC1,336,-0.49,0.27,-1.8,1.15,0.68
PNKD,662,0.19,0.1,1.8,1.15,0.68
SLC25A46,1425,0.16,0.09,1.8,1.15,0.68
LMBR1L,422,-0.46,0.25,-1.8,1.15,0.68
DHX34,144,-0.41,0.23,-1.8,1.15,0.68
PTEN,4910,-0.19,0.11,-1.8,1.15,0.68
BACH1,2052,-0.35,0.19,-1.8,1.15,0.68
HK2,1023,-0.44,0.24,-1.8,1.14,0.68
EZH2,171,0.45,0.25,1.8,1.14,0.68
ENSA,2787,0.15,0.08,1.8,1.14,0.68
ZNF417,131,-0.34,0.19,-1.8,1.14,0.68
CNR2,189,0.6,0.33,1.8,1.14,0.68
GNS,5777,-0.33,0.18,-1.8,1.14,0.68
SORL1,7113,-0.29,0.16,-1.8,1.14,0.68
DCPS,405,0.15,0.08,1.8,1.14,0.68
RRP15,390,0.24,0.13,1.8,1.14,0.68
RAB21,1658,-0.14,0.08,-1.8,1.14,0.68
PINK1.AS,144,-0.61,0.34,-1.8,1.14,0.68
HFE,158,-0.32,0.18,-1.8,1.14,0.68
UBE2V1,2581,0.14,0.08,1.8,1.14,0.68
KCTD10,812,-0.23,0.13,-1.8,1.14,0.68
PAICS,704,0.28,0.16,1.8,1.14,0.68
ATP5MJ,1718,0.26,0.15,1.8,1.14,0.68
ING5,366,-0.29,0.16,-1.8,1.14,0.68
MICB,487,0.19,0.11,1.8,1.14,0.68
SLC35E2B,1553,-0.24,0.14,-1.8,1.14,0.68
WAS,2891,-0.14,0.08,-1.8,1.14,0.68
CBFB,2233,0.15,0.08,1.8,1.14,0.68
METTL2B,349,0.2,0.11,1.8,1.14,0.68
ZNF185,1122,-0.55,0.3,-1.8,1.14,0.68
COMMD5,297,0.2,0.11,1.8,1.14,0.68
CCNG1,2853,0.19,0.11,1.8,1.14,0.68
LDHB,11256,0.28,0.16,1.8,1.14,0.68
STK24,2875,-0.25,0.14,-1.8,1.14,0.68
EDAR,83,-0.6,0.34,-1.8,1.14,0.68
EOMES,654,0.52,0.29,1.8,1.14,0.68
TTC3,1986,-0.28,0.16,-1.8,1.14,0.68
MIR3667HG,114,-0.44,0.25,-1.8,1.14,0.68
ZNF785,69,-0.43,0.24,-1.8,1.14,0.68
HLA.DQA2,584,1.76,0.98,1.8,1.14,0.68
CCDC125,134,-0.29,0.16,-1.8,1.14,0.68
RFT1,353,0.21,0.12,1.8,1.14,0.68
LRCH4,1097,-0.29,0.16,-1.8,1.14,0.68
LIMK1,568,-0.19,0.11,-1.8,1.14,0.68
PLXNC1,2128,-0.35,0.19,-1.8,1.14,0.68
RPIA,857,0.17,0.1,1.8,1.14,0.68
SPTLC2,2737,-0.32,0.18,-1.8,1.13,0.68
IPO13,285,-0.22,0.13,-1.8,1.13,0.68
ZKSCAN2,79,-0.25,0.14,-1.8,1.13,0.68
ADNP,1837,0.18,0.1,1.8,1.13,0.67
ZNF710,377,-0.35,0.19,-1.8,1.13,0.67
PDE5A,270,-0.61,0.34,-1.8,1.13,0.67
RPL7P9,193,0.23,0.13,1.8,1.13,0.67
SPECC1L,556,-0.22,0.12,-1.8,1.13,0.67
CSNK1G2,1177,-0.25,0.14,-1.8,1.13,0.67
ZBED6,272,-1.04,0.58,-1.8,1.13,0.67
ECPAS,1078,-0.23,0.13,-1.8,1.13,0.67
PSENEN,520,0.18,0.1,1.8,1.13,0.67
LILRB3,1046,-0.56,0.32,-1.8,1.13,0.67
CDC42EP3.AS1,89,0.54,0.3,1.8,1.13,0.67
PABPC1,40871,-0.16,0.09,-1.8,1.13,0.67
LRRC8B,279,-0.23,0.13,-1.8,1.13,0.67
SNRPA,742,0.16,0.09,1.8,1.13,0.67
IGHD,2111,0.87,0.49,1.8,1.13,0.67
SZT2,357,-0.43,0.24,-1.8,1.13,0.67
NUP153,827,-0.22,0.12,-1.8,1.13,0.67
SPART,930,-0.2,0.11,-1.8,1.13,0.67
ASCC1,434,0.23,0.13,1.8,1.13,0.67
ERO1B,221,-0.29,0.16,-1.8,1.13,0.67
PTTG1IP,2449,-0.23,0.13,-1.8,1.13,0.67
NRAS,2381,0.15,0.08,1.8,1.13,0.67
EXOSC3,323,0.24,0.14,1.8,1.13,0.67
POLR3E,337,-0.23,0.13,-1.8,1.13,0.67
GAMT,73,0.39,0.22,1.8,1.13,0.67
SAFB2,866,-0.29,0.16,-1.8,1.13,0.67
INTS6L,311,-0.31,0.18,-1.8,1.13,0.67
FAM89B,695,0.17,0.09,1.8,1.13,0.67
CHMP4A,1216,0.17,0.1,1.8,1.13,0.67
ATOSB,367,-0.36,0.2,-1.8,1.13,0.67
ABL1,421,-0.23,0.13,-1.8,1.13,0.67
KAT8,615,-0.19,0.11,-1.8,1.13,0.67
PDE4D,539,-0.29,0.16,-1.8,1.13,0.67
FANCI,237,0.42,0.24,1.8,1.13,0.67
SLFN11,990,-0.27,0.15,-1.8,1.13,0.67
ISG15,586,0.64,0.36,1.8,1.13,0.67
RPL12P16,120,0.3,0.17,1.8,1.13,0.67
LPCAT4,236,-0.35,0.2,-1.8,1.13,0.67
ITGA1,106,0.67,0.38,1.8,1.13,0.67
SLC25A29,138,-0.55,0.31,-1.8,1.12,0.67
CEP250,379,-0.36,0.2,-1.8,1.12,0.67
ANXA4,1252,0.21,0.12,1.8,1.12,0.67
PPP1R7,1299,0.11,0.06,1.8,1.12,0.67
KCNE3,1065,-0.51,0.28,-1.8,1.12,0.67
UPRT,374,0.19,0.11,1.8,1.12,0.67
MRAS,150,-0.55,0.31,-1.8,1.12,0.67
GLYCTK,93,-0.34,0.19,-1.8,1.12,0.67
ZC3H12A,98,-0.32,0.18,-1.8,1.12,0.67
PICK1,131,-0.33,0.19,-1.8,1.12,0.67
NAT1,173,0.25,0.14,1.8,1.12,0.67
SERTAD1,216,0.39,0.22,1.8,1.12,0.67
LPAR2,176,-0.4,0.22,-1.8,1.12,0.67
FHIP1B,451,-0.36,0.2,-1.8,1.12,0.67
ZNF577,82,-0.47,0.27,-1.8,1.12,0.67
POFUT2,174,-0.48,0.27,-1.8,1.12,0.67
ANKRD13A,2010,-0.2,0.11,-1.8,1.12,0.67
RUSF1,437,-0.27,0.15,-1.8,1.12,0.67
ZDHHC20,3517,-0.14,0.08,-1.8,1.12,0.67
SMC3,1331,-0.15,0.08,-1.8,1.12,0.67
SLF2,684,-0.16,0.09,-1.8,1.12,0.67
GLRX2,469,0.28,0.16,1.8,1.12,0.67
SLC52A2,220,0.18,0.1,1.8,1.12,0.67
ZFX,796,-0.35,0.19,-1.8,1.12,0.67
DIAPH1,6027,-0.13,0.07,-1.8,1.12,0.67
CSTB,1685,0.18,0.1,1.8,1.12,0.67
RASGRP2,1773,-0.27,0.15,-1.8,1.12,0.67
SHISAL2A,77,0.46,0.26,1.8,1.12,0.67
MAD1L1,537,0.34,0.19,1.8,1.12,0.67
NSUN5,367,0.18,0.1,1.8,1.12,0.67
LPIN2,1472,-0.28,0.16,-1.8,1.12,0.67
RTF1,1136,-0.21,0.12,-1.8,1.12,0.67
AKR1C3,213,-0.56,0.31,-1.8,1.12,0.67
CLYBL,111,0.32,0.18,1.8,1.12,0.67
LPGAT1,2289,-0.17,0.1,-1.8,1.12,0.67
OFD1,581,-0.4,0.23,-1.8,1.12,0.67
DYRK4,182,0.23,0.13,1.8,1.12,0.67
TRMT6,474,0.12,0.06,1.8,1.12,0.67
ZBED4,655,-0.22,0.13,-1.8,1.12,0.67
TBC1D3L,64,-1.19,0.67,-1.8,1.12,0.67
MON2,660,-0.27,0.15,-1.8,1.12,0.67
COMMD4,259,0.19,0.11,1.8,1.12,0.67
REXO1,367,-0.4,0.22,-1.8,1.11,0.67
FBXO32,445,0.36,0.2,1.8,1.11,0.67
TRUB1,386,0.24,0.14,1.8,1.11,0.67
ZNF3,362,-0.15,0.08,-1.8,1.11,0.67
MTX1,344,0.18,0.1,1.8,1.11,0.67
TTC17,1062,-0.23,0.13,-1.8,1.11,0.67
RPAP2,333,0.2,0.12,1.8,1.11,0.67
SAMD8,346,-0.29,0.17,-1.8,1.11,0.67
CEBPD,950,-0.43,0.24,-1.8,1.11,0.66
SYMPK,657,-0.26,0.15,-1.8,1.11,0.66
IGHV5.51,137,0.68,0.39,1.8,1.11,0.66
TSHZ2,150,-0.74,0.42,-1.8,1.11,0.66
TRPC4AP,1164,-0.16,0.09,-1.8,1.11,0.66
LINC02397,130,0.93,0.53,1.8,1.11,0.66
KMO,337,0.43,0.24,1.8,1.11,0.66
DGLUCY,644,-0.18,0.1,-1.8,1.11,0.66
KIAA1958,97,-0.39,0.22,-1.8,1.11,0.66
CS,2571,-0.12,0.07,-1.8,1.11,0.66
RXRB,764,-0.23,0.13,-1.8,1.11,0.66
LGALSL,272,-0.75,0.43,-1.8,1.11,0.66
TULP4,407,-0.31,0.18,-1.8,1.11,0.66
OXSR1,1108,-0.12,0.07,-1.8,1.11,0.66
FAM219A,177,-0.26,0.15,-1.8,1.11,0.66
STAG3L5P.PVRIG2P.PILRB,145,-0.87,0.49,-1.8,1.11,0.66
USF2,2023,-0.18,0.1,-1.8,1.11,0.66
TESK1,266,-0.32,0.18,-1.8,1.11,0.66
PSMC6,1579,0.15,0.09,1.8,1.11,0.66
CASP6,330,0.29,0.16,1.8,1.11,0.66
NOL4L,412,-0.24,0.14,-1.8,1.11,0.66
LRP1,2600,-0.49,0.28,-1.8,1.11,0.66
TLR1,1573,-0.32,0.18,-1.8,1.11,0.66
MRPL23,441,0.36,0.2,1.8,1.11,0.66
SDR39U1,284,-0.31,0.18,-1.8,1.11,0.66
FAM118A,389,0.55,0.31,1.8,1.11,0.66
ITGB2,21490,-0.29,0.16,-1.8,1.11,0.66
MRPL21,381,0.2,0.11,1.8,1.11,0.66
RPGR,133,-0.28,0.16,-1.8,1.1,0.66
SLC3A2,1227,-0.19,0.11,-1.8,1.1,0.66
LRRC28,246,0.24,0.14,1.8,1.1,0.66
CMTR2,1010,0.19,0.11,1.8,1.1,0.66
LATS1,911,-0.18,0.1,-1.8,1.1,0.66
B3GLCT,183,0.27,0.15,1.8,1.1,0.66
OSBPL5,284,-0.4,0.23,-1.8,1.1,0.66
AQR,1137,-0.12,0.07,-1.8,1.1,0.66
DEF6,1444,-0.17,0.1,-1.8,1.1,0.66
DGCR8,392,-0.26,0.15,-1.8,1.1,0.66
OSGIN2,504,-0.21,0.12,-1.8,1.1,0.66
NAP1L3,82,-0.53,0.3,-1.8,1.1,0.66
LUC7L,347,-0.54,0.31,-1.8,1.1,0.66
LINC02975,77,-0.61,0.35,-1.8,1.1,0.66
PGD,4550,-0.36,0.2,-1.8,1.1,0.66
ALKBH2,139,0.26,0.15,1.8,1.1,0.66
GDI2,10822,0.23,0.13,1.8,1.1,0.66
TRIM41,470,-0.23,0.13,-1.8,1.1,0.66
UBE2D4,234,0.21,0.12,1.8,1.1,0.66
SCRIB,269,-0.36,0.21,-1.8,1.1,0.66
DAPK1,665,-0.45,0.25,-1.8,1.1,0.66
TRAV4,79,0.5,0.28,1.8,1.1,0.66
HCFC1R1,163,0.23,0.13,1.8,1.1,0.66
MYADM.AS2,602,-0.52,0.3,-1.8,1.1,0.66
HYLS1,126,0.31,0.18,1.8,1.1,0.66
PITPNA.AS1,83,0.36,0.21,1.8,1.1,0.66
INAFM2,823,-0.34,0.19,-1.8,1.1,0.66
ZER1,623,-0.2,0.11,-1.8,1.1,0.66
GPHN,124,0.38,0.22,1.8,1.1,0.66
LIN9,96,0.27,0.16,1.8,1.1,0.66
NBPF9,369,-0.45,0.26,-1.8,1.1,0.65
PRKDC,2054,0.16,0.09,1.8,1.1,0.65
STS,251,-0.33,0.19,-1.8,1.1,0.65
GATM,118,0.49,0.28,1.8,1.1,0.65
C5AR1,1696,-0.43,0.25,-1.8,1.1,0.65
CSF2RB,1123,-0.41,0.24,-1.7,1.1,0.65
BLCAP,1408,0.17,0.1,1.7,1.1,0.65
TNFAIP8,4766,0.28,0.16,1.7,1.09,0.65
MIEF2,91,0.26,0.15,1.7,1.1,0.65
MRPL32,520,0.28,0.16,1.7,1.09,0.65
AHDC1,116,-0.28,0.16,-1.7,1.09,0.65
EIF3H,9426,0.12,0.07,1.7,1.09,0.65
CTSS,47203,-0.42,0.24,-1.7,1.09,0.65
SH2B1,378,-0.47,0.27,-1.7,1.09,0.65
NSUN6,99,-0.33,0.19,-1.7,1.09,0.65
LRRC47,828,-0.15,0.09,-1.7,1.09,0.65
MCOLN2,184,0.35,0.2,1.7,1.09,0.65
APPAT,52,-1.02,0.59,-1.7,1.09,0.65
SNHG15,216,0.3,0.17,1.7,1.09,0.65
THADA,526,-0.15,0.08,-1.7,1.09,0.65
CCHCR1,86,-0.42,0.24,-1.7,1.09,0.65
RBM15B,1220,-0.16,0.09,-1.7,1.09,0.65
CD68,6674,-0.4,0.23,-1.7,1.09,0.65
ZWILCH,222,0.26,0.15,1.7,1.09,0.65
WTAP,2656,0.12,0.07,1.7,1.09,0.65
ELL,322,-0.14,0.08,-1.7,1.09,0.65
SOX4,287,-0.37,0.21,-1.7,1.09,0.65
HEXD,197,-0.42,0.24,-1.7,1.09,0.65
MAML2,680,-0.28,0.16,-1.7,1.09,0.65
PRKAR2A,976,-0.15,0.09,-1.7,1.09,0.65
TNFAIP8L1,308,-0.13,0.08,-1.7,1.09,0.65
OCIAD1,2071,0.12,0.07,1.7,1.09,0.65
DENND4C,1078,-0.16,0.09,-1.7,1.09,0.65
GAA,1138,-0.42,0.24,-1.7,1.09,0.65
UBAC2,1743,0.15,0.08,1.7,1.09,0.65
MPV17L2,87,0.21,0.12,1.7,1.09,0.65
DAPP1,1772,-0.26,0.15,-1.7,1.09,0.65
SETDB1,661,-0.27,0.15,-1.7,1.09,0.65
ITSN1,126,-0.52,0.3,-1.7,1.09,0.65
